member_id,member,state_district,ticker,instrument,direction,opened_at,closed_or_marked_at,status,holding_days,holding_return_pct,spy_return_pct,excess_return_pct,return_90d_pct,excess_90d_pct,filing_id,source_url
joe-courtney,Joe Courtney,CT02,COF,Stock,Long,2019-12-31,2020-08-07,Closed,220,-35.3,5,-40.4,-47.5,-29.2,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,CSCO,Stock,Long,2019-12-31,2020-08-07,Closed,220,1.4,5,-3.7,-15.3,2.9,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,C,Stock,Long,2019-12-31,2020-08-07,Closed,220,-33,5,-38,-44.5,-26.2,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,STZ,Stock,Long,2019-12-31,2020-08-07,Closed,220,-8.4,5,-13.5,-22.5,-4.3,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,COST,Stock,Long,2019-12-31,2020-08-07,Closed,220,16.7,5,11.7,-0.7,17.5,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,HON,Stock,Long,2019-12-31,2020-08-07,Closed,220,-11.2,5,-16.3,-25.2,-6.9,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,JPM,Stock,Long,2019-12-31,2020-08-07,Closed,220,-26.8,5,-31.8,-32.5,-14.3,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,MCHP,Stock,Long,2019-12-31,2020-08-07,Closed,220,-4.8,5,-9.8,-33.9,-15.7,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,MSFT,Stock,Long,2019-12-31,2020-08-07,Closed,220,35.5,5,30.5,1.9,20.1,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,NEE,Stock,Long,2019-12-31,2020-08-07,Closed,220,20.1,5,15.1,2.1,20.3,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,ROST,Stock,Long,2019-12-31,2020-08-07,Closed,220,-22.9,5,-28,-26.9,-8.6,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,SHW,Stock,Long,2019-12-31,2020-08-07,Closed,220,13.1,5,8.1,-17.2,1,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,SYY,Stock,Long,2019-12-31,2020-03-18,Closed,78,-63.3,-25.4,-37.9,-45.5,-27.3,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,TMO,Stock,Long,2019-12-31,2020-08-07,Closed,220,27.7,5,22.7,-12.2,6,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,TOT,Stock,Long,2019-12-31,2020-05-01,No price match,,,,,,,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,TFC,Stock,Long,2019-12-31,2020-08-07,Closed,220,-29.1,5,-34.1,-41.7,-23.5,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,V,Stock,Long,2019-12-31,2020-08-07,Closed,220,4.8,5,-0.2,-11.8,6.5,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,WMT,Stock,Long,2019-12-31,2020-08-07,Closed,220,10.3,5,5.3,-2.6,15.6,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
joe-courtney,Joe Courtney,CT02,ZTS,Stock,Long,2019-12-31,2020-08-07,Closed,220,20.6,5,15.6,-11.7,6.5,20017036,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017036.pdf
david-joyce,David P. Joyce,OH14,IWN,Stock,Long,2019-12-31,2026-09-11,Open · latest mark,2446,93,160.5,-67.5,-35.5,-17.2,20014973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014973.pdf
david-joyce,David P. Joyce,OH14,IVE,Stock,Long,2019-12-31,2026-09-11,Open · latest mark,2446,106.4,160.5,-54.1,-24,-5.8,20014973,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014973.pdf
cindy-axne,Cindy Axne,IA03,CL,Stock,Long,2019-12-31,2026-09-11,Open · latest mark,2446,47.9,160.5,-112.7,-2.7,15.5,20019530,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf
cindy-axne,Cindy Axne,IA03,SYK,Stock,Long,2019-12-31,2026-09-11,Open · latest mark,2446,40.7,160.5,-119.8,-22.1,-3.9,20019530,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019530.pdf
greg-gianforte,Greg Gianforte,MT00,NVEE,Stock,Long,2020-01-02,2026-09-11,No price match,,,,,,,20015005,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015005.pdf
greg-gianforte,Greg Gianforte,MT00,SONVY,Stock,Long,2020-01-13,2026-09-11,Open · latest mark,2433,30.3,155.7,-125.4,-19.1,-4.5,20015054,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015054.pdf
thomas-suozzi,Thomas Suozzi,NY03,F,Stock,Long,2020-01-03,2020-04-14,Closed,102,-41.6,-11.5,-30.1,-51.9,-30.4,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-suozzi,Thomas Suozzi,NY03,F,Stock,Long,2021-06-03,2026-09-11,Residual · latest mark,1926,19.1,95.9,-76.8,-18,-26.3,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
susie-lee,Susie Lee,NV03,BHC,Stock,Long,2020-01-06,2020-08-27,Closed,234,-41.1,8.7,-49.8,-53.9,-31,20015037,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015037.pdf
susie-lee,Susie Lee,NV03,RP,Stock,Long,2020-01-06,2020-03-06,No price match,,,,,,,20015037,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015037.pdf
susie-lee,Susie Lee,NV03,QSR,Stock,Long,2020-01-06,2020-03-16,Closed,70,-43,-25.9,-17.1,-46.6,-23.8,20015037,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015037.pdf
thomas-suozzi,Thomas Suozzi,NY03,AZN,Stock,Long,2020-01-07,2020-02-24,Closed,48,-5,-0.1,-4.9,-9.7,7.7,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-suozzi,Thomas Suozzi,NY03,FEYE,Stock,Long,2020-01-07,2020-02-25,No price match,,,,,,,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
bob-gibbs,Bob Gibbs,OH07,VZ,Stock,Long,2020-01-08,2026-09-11,Open · latest mark,2438,25.4,158.4,-133.1,-3.6,14.2,20013906,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20013906.pdf
susie-lee,Susie Lee,NV03,ENV,Stock,Long,2020-01-09,2020-02-24,No price match,,,,,,,20015037,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015037.pdf
thomas-suozzi,Thomas Suozzi,NY03,DXCM,Stock,Long,2020-01-09,2021-06-03,Closed,511,57.5,31,26.4,7.8,23.4,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-suozzi,Thomas Suozzi,NY03,V,Stock,Long,2020-01-09,2021-06-04,Closed,512,20.2,32.2,-12,-9.3,6.3,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,LUV,Stock,Long,2020-01-13,2025-02-26,Closed,1871,-40,95.5,-135.5,-32.2,-17.5,20015011,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015011.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,LUV,Stock,Long,2025-07-03,2025-08-05,Closed,33,-12.2,0.4,-12.6,-4.8,-11.9,20030901,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030901.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,LUV,Stock,Long,2025-09-05,2026-09-11,Open · latest mark,371,27.2,19.4,7.8,14.1,8,20032248,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032248.pdf
donald-beyer,Donald Sternoff Beyer Jr,VA08,LDNXF,Stock,Long,2020-01-14,2020-04-28,Closed,105,-5.8,-12.2,6.4,-6,9.3,20016099,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016099.pdf
josh-gottheimer,Josh Gottheimer,NJ05,CRY,Stock,Long,2020-01-14,2020-09-15,No price match,,,,,,,20015007,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015007.pdf
josh-gottheimer,Josh Gottheimer,NJ05,CRY,Stock,Long,2020-10-16,2026-09-11,Open · latest mark,136,-5.1,138,-143.2,,,20017634,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017634.pdf
josh-gottheimer,Josh Gottheimer,NJ05,CYRX,Stock,Long,2020-01-14,2023-09-15,Closed,1340,-24.7,43.6,-68.3,-6.8,8.6,20015007,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015007.pdf
josh-gottheimer,Josh Gottheimer,NJ05,MELI,Stock,Long,2021-02-16,2021-10-28,Closed,254,-21.8,18,-39.8,-31.1,-37.4,20018333,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018333.pdf
josh-gottheimer,Josh Gottheimer,NJ05,MELI,Stock,Long,2023-01-17,2026-09-11,Residual · latest mark,1333,77.3,100.9,-23.6,22.9,18.4,20022412,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022412.pdf
john-rutherford,John Rutherford,FL04,CVS,Stock,Long,2020-01-15,2022-03-16,Closed,791,51.4,37,14.3,-17.7,-4.6,20014952,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014952.pdf
mo-brooks,Mo Brooks,AL05,BRK-B,Stock,Long,2020-01-15,2026-09-11,Open · latest mark,2431,123.5,155.5,-32,-15.5,-2.5,20019066,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019066.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,CRY,Stock,Long,2020-01-17,2026-09-11,Open · latest mark,136,-5.1,152.6,-157.7,,,20015011,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015011.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,CYRX,Stock,Long,2020-01-17,2026-09-11,Residual · latest mark,2429,-19.3,152.6,-171.9,-9.4,6,20015011,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015011.pdf
james-langevin,James R. Langevin,RI02,BABA,Call,Long,2020-01-17,2020-02-04,Closed,18,-2,-0.9,-1.1,-6.5,8.9,20017595,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf
james-langevin,James R. Langevin,RI02,BABA,Call,Long,2022-01-07,2022-02-07,Closed,31,-11.5,-4,-7.5,-19.7,-16.3,20020391,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20020391.pdf
greg-gianforte,Greg Gianforte,MT00,GSAH,Stock,Long,2020-01-23,2026-09-11,No price match,,,,,,,20015064,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015064.pdf
donald-beyer,Donald Sternoff Beyer Jr,VA08,SQ,Stock,Long,2020-01-28,2020-04-27,No price match,,,,,,,20016099,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016099.pdf
donald-beyer,Donald Sternoff Beyer Jr,VA08,SQ,Stock,Long,2020-11-17,2021-09-17,No price match,,,,,,,20017748,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017748.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,KMX,Stock,Long,2020-01-28,2026-09-11,Open · latest mark,2418,-37.8,156.5,-194.3,-23.9,-12.3,20015011,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015011.pdf
thomas-suozzi,Thomas Suozzi,NY03,MCD,Stock,Long,2020-01-28,2020-01-29,Closed,1,1.9,-0.1,2,-11.1,0.6,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,GDDY,Stock,Long,2020-01-29,2025-10-16,Closed,2087,79.7,120.1,-40.4,-7.3,4.7,20015011,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015011.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,GDDY,Stock,Long,2026-02-10,2026-03-13,Closed,31,-15.5,-4.3,-11.2,-8.3,-15.4,20034144,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20034144.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,GDDY,Stock,Long,2026-04-14,2026-06-16,Closed,63,-0.6,8,-8.7,14.5,6.4,20034500,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20034500.pdf
gilbert-cisneros,Gilbert Cisneros,CA31,GDDY,Stock,Long,2026-08-18,2026-09-11,Open · latest mark,24,2.4,-0.4,2.8,,,20035390,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2026/20035390.pdf
josh-gottheimer,Josh Gottheimer,NJ05,AAPL,Stock,Long,2020-02-26,2020-05-18,Closed,82,7.9,-4.7,12.7,8.5,11.9,20016181,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf
josh-gottheimer,Josh Gottheimer,NJ05,AAPL,Stock,Long,2020-06-26,2026-09-11,Residual · latest mark,2268,288.5,176.6,111.9,22.6,14.4,20016893,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016893.pdf
josh-gottheimer,Josh Gottheimer,NJ05,IART,Stock,Long,2020-02-03,2026-09-11,Residual · latest mark,2412,-72.1,158.7,-230.8,-8.5,3.8,20016181,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf
josh-gottheimer,Josh Gottheimer,NJ05,PHR,Stock,Long,2020-02-03,2026-03-05,Closed,2222,-61.6,129.4,-191,-19.9,-7.7,20016181,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf
mikie-sherrill,Mikie Sherrill,NJ11,IBM,Stock,Long,2020-02-04,2020-02-20,Closed,16,2.5,2.4,0.1,-17.5,-4.2,20015059,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20015059.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,CHRW,Stock,Long,2020-02-07,2026-09-11,Open · latest mark,2408,139.5,152.4,-12.9,-2.6,10.3,20016182,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016182.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,SJM,Stock,Long,2020-02-07,2025-01-24,Closed,1813,12,97.4,-85.4,5.7,18.6,20016182,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016182.pdf
peter-welch,Peter Welch,VT00,CTRCF,Stock,Long,2020-02-07,2020-11-26,No price match,,,,,,,20016171,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016171.pdf
tom-malinowski,Tom Malinowski,NJ07,KIM,Stock,Long,2020-03-16,2026-09-11,Open · latest mark,2370,194.2,249.6,-55.4,33.7,6.1,20011417,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20011417.pdf
tom-malinowski,Tom Malinowski,NJ07,TCO,Stock,Long,2020-02-07,2026-09-11,No price match,,,,,,,20011417,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20011417.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,PHR,Stock,Long,2020-02-10,2026-08-26,Closed,2389,-64.6,151.1,-215.7,-16,-3.9,20016182,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016182.pdf
alan-lowenthal,Alan S. Lowenthal,CA47,SPCE,Stock,Long,2020-06-03,2021-02-04,Closed,246,233.9,25.3,208.6,6.2,-7.2,20016764,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016764.pdf
susan-davis,Susan A. Davis,CA53,FTNT,Stock,Long,2020-03-16,2026-09-11,Open · latest mark,2370,930.8,249.6,681.3,72.2,44.6,20016363,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016363.pdf
susan-davis,Susan A. Davis,CA53,VWDRY,Stock,Long,2020-02-11,2026-09-11,Open · latest mark,2404,64.3,150.1,-85.8,-14.4,-2.2,20016106,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016106.pdf
susan-davis,Susan A. Davis,CA53,VSAT,Stock,Long,2020-02-11,2026-09-11,Open · latest mark,2404,14.3,150.1,-135.8,-40.1,-27.9,20016106,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016106.pdf
greg-gianforte,Greg Gianforte,MT00,KRNT,Stock,Long,2020-02-11,2026-09-11,Open · latest mark,2404,-62.7,150.1,-212.8,-26.6,-14.4,20016073,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016073.pdf
thomas-suozzi,Thomas Suozzi,NY03,TREE,Stock,Long,2020-02-13,2020-12-23,Closed,314,-15.5,11.1,-26.6,-28.6,-12.7,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
donald-beyer,Donald Sternoff Beyer Jr,VA08,IAU,Stock,Long,2020-02-14,2020-05-08,Closed,84,7.8,-12.9,20.7,9.5,24.6,20016101,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016101.pdf
donald-beyer,Donald Sternoff Beyer Jr,VA08,IAU,Stock,Long,2020-11-03,2021-03-11,Closed,128,-9.6,17.6,-27.2,-2.5,-15,20017748,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017748.pdf
josh-gottheimer,Josh Gottheimer,NJ05,HMN,Stock,Long,2020-02-14,2026-09-11,Residual · latest mark,2401,34,148.4,-114.3,-28.6,-13.5,20016181,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf
donald-beyer,Donald Sternoff Beyer Jr,VA08,HZN,Stock,Long,2020-02-17,2026-09-11,No price match,,,,,,,20016101,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016101.pdf
josh-gottheimer,Josh Gottheimer,NJ05,SGEN,Stock,Long,2020-02-18,2023-10-27,No price match,,,,,,,20016181,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf
zoe-lofgren,Zoe Lofgren,CA19,AON,Stock,Long,2020-02-18,2023-05-25,Closed,1192,35.8,29.7,6.1,-16.1,-4.2,20016162,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016162.pdf
peter-welch,Peter Welch,VT00,FTDR,Stock,Long,2020-02-19,2020-03-16,Closed,26,-19.7,-29.1,9.4,-5.5,7.7,20016171,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016171.pdf
greg-gianforte,Greg Gianforte,MT00,SGIOY,Stock,Long,2020-02-20,2026-09-11,Open · latest mark,2395,-4.7,148.8,-153.5,-8.5,2.9,20016104,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016104.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,HMN,Stock,Long,2020-02-21,2026-09-11,Residual · latest mark,2394,35.2,151.4,-116.2,-21.9,-10.8,20016182,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016182.pdf
michael-guest,Michael Patrick Guest,MS03,T,Stock,Long,2020-02-21,2023-08-01,Closed,1257,-34.8,44.7,-79.5,-21,-9.9,20016360,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016360.pdf
david-rouzer,David Cheston Rouzer,NC07,NVDA,Stock,Long,2021-07-20,2026-09-11,Open · latest mark,1879,1078.2,89.7,988.5,19.4,15.3,20019312,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019312.pdf
mikie-sherrill,Mikie Sherrill,NJ11,FDRR,Stock,Long,2020-02-21,2026-09-11,Open · latest mark,2394,131.9,151.4,-19.6,-17,-5.9,20016323,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016323.pdf
mikie-sherrill,Mikie Sherrill,NJ11,SCHD,Stock,Long,2020-02-21,2026-09-11,Open · latest mark,2394,121.5,151.4,-29.9,-12.1,-1,20016323,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016323.pdf
richard-allen,Richard W. Allen,GA12,PSX,Stock,Long,2020-02-21,2020-04-15,Closed,54,-36.7,-16.2,-20.5,-12.5,-1.5,20023082,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023082.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,NKE,Stock,Long,2020-02-24,2026-08-27,Closed,2376,-55.9,162.4,-218.2,-2,5.8,20016182,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016182.pdf
gilbert-cisneros,Gilbert Cisneros,CA39,PYPL,Stock,Long,2020-02-24,2026-09-11,Residual · latest mark,2391,-53.4,160.1,-213.4,29.6,37.4,20016182,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016182.pdf
josh-gottheimer,Josh Gottheimer,NJ05,AMZN,Stock,Long,2020-02-26,2020-05-18,Closed,82,22.6,-4.7,27.3,22.3,25.8,20016181,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf
josh-gottheimer,Josh Gottheimer,NJ05,LRCX,Stock,Long,2020-02-28,2026-09-11,Residual · latest mark,2387,993.1,183,810.1,-8.5,-11.4,20016181,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016181.pdf
peter-welch,Peter Welch,VT00,CHD,Stock,Long,2020-02-28,2026-09-11,Open · latest mark,2387,46.3,183,-136.7,6.9,4,20016171,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016171.pdf
katherine-clark,Katherine M. Clark,MA05,SKX,Stock,Long,2020-03-02,2020-03-02,No price match,,,,,,,20016438,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016438.pdf
dwight-evans,Dwight Evans,PA03,XOM,Stock,Long,2020-03-02,2026-09-11,Open · latest mark,2384,309.3,171.3,138.1,-14,-13,20016466,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf
dwight-evans,Dwight Evans,PA03,NEO,Stock,Long,2020-03-02,2022-03-30,Closed,758,-56.1,53.7,-109.7,-9.5,-8.5,20016466,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf
dwight-evans,Dwight Evans,PA03,RTN,Stock,Long,2020-03-02,2026-09-11,No price match,,,,,,,20016466,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf
dwight-evans,Dwight Evans,PA03,SU,Stock,Long,2020-03-02,2026-09-11,Open · latest mark,2384,221,171.3,49.8,-37.4,-36.4,20016466,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf
dwight-evans,Dwight Evans,PA03,TWST,Stock,Long,2020-03-02,2022-03-30,Closed,758,56.3,53.7,2.6,18,19,20016466,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf
dwight-evans,Dwight Evans,PA03,UTX,Stock,Long,2020-03-02,2026-09-11,No price match,,,,,,,20016466,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016466.pdf
josh-gottheimer,Josh Gottheimer,NJ05,HELE,Stock,Long,2020-03-02,2024-07-12,Closed,1593,-62.6,94.2,-156.8,6.2,7.2,20016373,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016373.pdf
peter-welch,Peter Welch,VT00,ED,Stock,Long,2020-03-02,2020-03-17,Closed,15,11.1,-18.2,29.3,-10.3,-9.3,20016357,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016357.pdf
thomas-suozzi,Thomas Suozzi,NY03,CVS,Stock,Long,2020-03-02,2021-06-04,Closed,459,40.2,39.7,0.5,3.3,4.2,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-suozzi,Thomas Suozzi,NY03,CVS,Stock,Long,2021-10-20,2021-11-10,Closed,21,8,2.5,5.6,21.5,20.2,20019748,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019748.pdf
thomas-suozzi,Thomas Suozzi,NY03,FNMA,Stock,Long,2020-03-03,2020-05-11,Closed,69,-40,-2,-38,-21.8,-24.2,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
james-langevin,James R. Langevin,RI02,DIA,Put,Short,2020-03-04,2020-03-05,Closed,1,3.5,3.3,0.2,4.3,3.3,20017595,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20017595.pdf
dean-phillips,Dean Phillips,MN03,NTRS,Stock,Long,2020-03-05,2026-09-11,Open · latest mark,2381,186,177.2,8.8,6.3,2.5,20016369,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016369.pdf
peter-welch,Peter Welch,VT00,MDT,Stock,Long,2020-03-09,2020-04-03,Closed,25,-6,-9,2.9,11.1,-6,20016392,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016392.pdf
thomas-suozzi,Thomas Suozzi,NY03,DAL,Stock,Long,2020-03-10,2020-05-04,Closed,55,-50.4,-1.1,-49.3,-18.7,-31.4,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
thomas-suozzi,Thomas Suozzi,NY03,JMP,Stock,Long,2020-03-10,2026-09-11,No price match,,,,,,,20019379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019379.pdf
alan-lowenthal,Alan S. Lowenthal,CA47,BSX,Stock,Long,2021-02-01,2022-10-24,Closed,630,14,3.2,10.8,21.3,10,20018185,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018185.pdf
john-yarmuth,John A. Yarmuth,KY03,CSCO,Stock,Long,2021-03-05,2026-09-11,Open · latest mark,2016,182.8,114.6,68.2,16.1,6.6,20018609,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018609.pdf
daniel-crenshaw,Daniel Crenshaw,TX02,AMZN,Stock,Long,2020-03-12,2021-03-05,Closed,358,79,57.5,21.5,57.9,28.6,20018373,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018373.pdf
daniel-crenshaw,Daniel Crenshaw,TX02,AMZN,Stock,Long,2022-10-25,2026-06-01,Closed,1315,116.6,106.5,10.1,-19.1,-23.7,20021255,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/20021255.pdf
